Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20100423.48.130,Summary,2010-04-23,18:44:00,3,Texas,Arkansas,-,0,0,0,100,17.62,Cass,Miller,-,-,-,-,-,-,-,-,-,-,$0.03,,33.1541,-94.1611,33.2618,-93.8847,2,,130,Unmodified
20100423.48.130,State,2010-04-23,18:44:00,3,Texas,,,0,0,0,100,7.54,Cass,-,-,-,-,-,-,-,-,-,-,-,$0.005,,33.1541,-94.1611,33.2003,-94.0429,2,,130,Unmodified
20100423.48.130,State,2010-04-23,18:55:00,3,Arkansas,,,0,0,0,100,10.08,Miller,-,-,-,-,-,-,-,-,-,-,-,$0.025,,33.2003,-94.0429,33.2618,-93.8847,2,,130,Unmodified
20100424.5.147,Summary,2010-04-24,13:05:00,3,Arkansas,-,-,0,0,0,50,2.13,Mississippi,-,-,-,-,-,-,-,-,-,-,-,$0.003,,35.8582,-90.1086,35.8849,-90.0896,1,,147,Unmodified
20100430.5.179,Summary,2010-04-30,16:49:00,3,Arkansas,Missouri,-,1,0,0,440,16,Marion,Ozark,-,-,-,-,-,-,-,-,-,-,$0.04,,36.4877,-92.6096,36.5909,-92.3761,2,,179,Unmodified
20100430.5.179,State,2010-04-30,16:49:00,3,Arkansas,,,1,0,0,100,1.38,Marion,-,-,-,-,-,-,-,-,-,-,-,$0.04,,36.4877,-92.6096,36.5,-92.59,2,,179,Unmodified
20100430.5.179,State,2010-04-30,16:52:00,3,Missouri,,,1,0,0,440,14.62,Ozark,-,-,-,-,-,-,-,-,-,-,-,-,,36.4978,-92.5886,36.5909,-92.3761,2,,179,Unmodified
20100430.5.185,Summary,2010-04-30,17:56:00,3,Arkansas,-,-,3,1,15,700,20.28,Conway,Van Buren,-,-,-,-,-,-,-,-,-,-,$4.1,,35.4173,-92.765,35.6205,-92.5049,1,,185,Unmodified
20100430.5.190,Summary,2010-04-30,18:46:00,3,Arkansas,-,-,1,0,0,75,2.78,Grant,-,-,-,-,-,-,-,-,-,-,-,$0.04,,34.3929,-92.5105,34.4203,-92.4747,1,,190,Unmodified
20100430.5.191,Summary,2010-04-30,18:48:00,3,Arkansas,-,-,1,0,0,150,8.87,Van Buren,Stone,-,-,-,-,-,-,-,-,-,-,$0.165,,35.7114,-92.3951,35.7999,-92.2839,1,,191,Unmodified
20100430.5.192,Summary,2010-04-30,18:55:00,3,Arkansas,-,-,2,0,0,200,11.77,Conway,Van Buren,-,-,-,-,-,-,-,-,-,-,$1.91,,35.3549,-92.6427,35.4351,-92.4603,1,,192,Unmodified
20100430.5.193,Summary,2010-04-30,18:59:00,3,Arkansas,-,-,2,0,8,550,17.99,Saline,Grant,Saline,Pulaski,-,-,-,-,-,-,-,-,$4.26,,34.4668,-92.4234,34.6696,-92.2257,1,,193,Unmodified
20100430.5.195,Summary,2010-04-30,19:35:00,3,Arkansas,-,-,2,0,0,1000,34.68,Pulaski,Lonoke,White,-,-,-,-,-,-,-,-,-,$5.225,,34.693,-92.1878,35.0938,-91.8292,1,,195,Unmodified
20100430.5.196,Summary,2010-04-30,19:37:00,3,Arkansas,-,-,2,0,0,150,1.85,Howard,-,-,-,-,-,-,-,-,-,-,-,$0.2,,34.114,-94.037,34.126,-94.008,1,,196,Unmodified
20100430.5.200,Summary,2010-04-30,20:55:00,3,Arkansas,-,-,1,0,0,150,2.41,White,-,-,-,-,-,-,-,-,-,-,-,$0.2,,35.2105,-91.6726,35.2327,-91.6396,1,,200,Unmodified
20100430.5.201,Summary,2010-04-30,21:24:00,3,Arkansas,-,-,0,0,0,75,0.81,Howard,-,-,-,-,-,-,-,-,-,-,-,$0.005,,34.071,-93.97,34.0724,-93.9559,1,,201,Unmodified
20100430.5.202,Summary,2010-04-30,21:40:00,3,Arkansas,-,-,3,0,0,1000,7.74,Jackson,-,-,-,-,-,-,-,-,-,-,-,<$50,,35.446,-91.2711,35.5099,-91.1581,1,,202,Unmodified
20100430.5.203,Summary,2010-04-30,21:52:00,3,Arkansas,-,-,1,0,0,50,1.87,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.04,,34.0703,-92.5692,34.0897,-92.5465,1,,203,Unmodified
20100501.5.207,Summary,2010-05-01,17:41:00,3,Arkansas,-,-,1,0,0,35,2.82,Calhoun,Bradley,-,-,-,-,-,-,-,-,-,-,$0.03,,33.3128,-92.3858,33.3454,-92.3564,1,,207,Unmodified
20100501.5.208,Summary,2010-05-01,18:27:00,3,Arkansas,-,-,1,0,0,50,0.46,Cleveland,-,-,-,-,-,-,-,-,-,-,-,$0.025,,33.7686,-92.0312,33.7738,-92.0263,1,,208,Unmodified
20100501.5.210,Summary,2010-05-01,19:55:00,3,Arkansas,-,-,1,0,0,200,8.66,Woodruff,Cross,-,-,-,-,-,-,-,-,-,-,$0.4,,35.1853,-91.0762,35.2578,-90.9511,1,,210,Unmodified
20100501.5.211,Summary,2010-05-01,20:36:00,3,Arkansas,-,-,1,0,0,400,6.21,Poinsett,-,-,-,-,-,-,-,-,-,-,-,$0.075,,35.5222,-90.6177,35.5886,-90.5433,1,,211,Unmodified
20100501.5.212,Summary,2010-05-01,20:47:00,3,Arkansas,-,-,0,0,0,75,1.68,Nevada,-,-,-,-,-,-,-,-,-,-,-,-,,33.859,-93.388,33.862,-93.359,1,,212,Unmodified
20100501.5.213,Summary,2010-05-01,20:58:00,3,Arkansas,-,-,0,0,0,25,0.03,Craighead,-,-,-,-,-,-,-,-,-,-,-,-,,35.7506,-90.4266,35.7508,-90.4262,1,,213,Unmodified
20100513.5.334,Summary,2010-05-13,05:24:00,3,Arkansas,-,-,1,0,0,75,0.1,Washington,-,-,-,-,-,-,-,-,-,-,-,-,,36.1205,-94.3553,36.1205,-94.3553,1,,334,Unmodified
20100516.5.348,Summary,2010-05-16,10:30:00,3,Arkansas,-,-,0,0,0,50,0.1,Sebastian,-,-,-,-,-,-,-,-,-,-,-,-,,35.0405,-94.355,35.0405,-94.355,1,,348,Unmodified
20100711.5.859,Summary,2010-07-11,16:43:00,3,Arkansas,-,-,0,0,0,25,0.34,Prairie,-,-,-,-,-,-,-,-,-,-,-,$0.005,,34.6438,-91.6415,34.6408,-91.6367,1,,859,Unmodified
20100907.5.1038,Summary,2010-09-07,16:09:00,3,Arkansas,-,-,0,0,0,40,0.21,Hempstead,-,-,-,-,-,-,-,-,-,-,-,-,,33.643,-93.537,33.646,-93.537,1,,1038,Unmodified
20101024.5.1108,Summary,2010-10-24,15:58:00,3,Arkansas,-,-,0,0,0,50,0.76,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$0.01,,34.6958,-92.4557,34.7008,-92.4437,1,,1108,Unmodified
20101231.40.1257,Summary,2010-12-31,06:05:00,3,Oklahoma,Arkansas,-,3,4,10,500,21.1,Adair,Washington,Benton,Washington,Benton,Washington,-,-,-,-,-,-,$1.935,,35.9977,-94.5655,36.1979,-94.2819,2,,1257,Unmodified
20101231.40.1257,State,2010-12-31,06:05:00,3,Oklahoma,,,2,0,0,250,2.1,Adair,-,-,-,-,-,-,-,-,-,-,-,$0.06,,35.9977,-94.5655,36.0176,-94.5374,2,,1257,Unmodified
20101231.40.1257,State,2010-12-31,06:08:00,3,Arkansas,,,3,4,10,500,19,Washington,Benton,Washington,Benton,Washington,-,-,-,-,-,-,-,$1.875,,36.0176,-94.5374,36.1979,-94.2819,2,,1257,Unmodified
20101231.5.1258,Summary,2010-12-31,07:48:00,3,Arkansas,Missouri,-,0,0,0,50,4.25,Carroll,Stone,-,-,-,-,-,-,-,-,-,-,$0.015,,36.4794,-93.4399,36.5121,-93.3962,2,,1258,Unmodified
20101231.5.1258,State,2010-12-31,07:48:00,3,Arkansas,,,0,0,0,50,2,Carroll,-,-,-,-,-,-,-,-,-,-,-,-,,36.4794,-93.4399,36.4988,-93.4131,2,,1258,Unmodified
20101231.5.1258,State,2010-12-31,07:50:00,3,Missouri,,,0,0,0,50,2.25,Stone,-,-,-,-,-,-,-,-,-,-,-,$0.015,,36.4988,-93.4131,36.5121,-93.3962,2,,1258,Unmodified
20110224.5.1,Summary,2011-02-24,15:53:00,3,Arkansas,-,-,1,0,0,80,11.09,Saline,Perry,Pulaski,-,-,-,-,-,-,-,-,-,$0.165,,34.7782,-92.8653,34.8804,-92.7182,1,,275388,Unmodified
20110224.5.2,Summary,2011-02-24,16:56:00,3,Arkansas,-,-,1,0,0,100,2.32,Lonoke,-,-,-,-,-,-,-,-,-,-,-,$0.075,,34.7304,-92.0772,34.7477,-92.0422,1,,275383,Unmodified
20110224.5.3,Summary,2011-02-24,17:03:00,3,Arkansas,-,-,1,0,0,235,1.57,Lonoke,-,-,-,-,-,-,-,-,-,-,-,$0.4,,34.7708,-91.9045,34.783,-91.8812,1,,275386,Unmodified
20110404.5.4,Summary,2011-04-04,07:10:00,3,Arkansas,-,-,1,0,0,150,4.84,Little River,-,-,-,-,-,-,-,-,-,-,-,$0.025,,33.675,-94.096,33.679,-94.012,1,,282671,Unmodified
20110404.5.5,Summary,2011-04-04,07:38:00,3,Arkansas,-,-,1,0,0,100,3.89,Hempstead,-,-,-,-,-,-,-,-,-,-,-,$0.3,,33.701,-93.586,33.738,-93.535,1,,282673,Unmodified
20110404.5.6,Summary,2011-04-04,07:40:00,3,Arkansas,-,-,2,0,2,200,1.84,Hempstead,-,-,-,-,-,-,-,-,-,-,-,$0.5,,33.865,-93.521,33.866,-93.489,1,,282676,Unmodified
20110404.5.7,Summary,2011-04-04,07:50:00,3,Arkansas,-,-,1,0,0,150,2.63,Miller,-,-,-,-,-,-,-,-,-,-,-,$0.1,,33.195,-93.889,33.213,-93.849,1,,282677,Unmodified
20110404.5.8,Summary,2011-04-04,08:08:00,3,Arkansas,-,-,1,0,0,200,3.96,Clark,-,-,-,-,-,-,-,-,-,-,-,$0.05,,33.834,-93.1313,33.8387,-93.0626,1,,282156,Unmodified
20110404.5.9,Summary,2011-04-04,08:28:00,3,Arkansas,-,-,1,0,0,75,0.89,Columbia,-,-,-,-,-,-,-,-,-,-,-,$0.075,,33.281,-93.383,33.278,-93.368,1,,282678,Unmodified
20110404.5.10,Summary,2011-04-04,09:12:00,3,Arkansas,-,-,1,0,0,100,1.28,Union,-,-,-,-,-,-,-,-,-,-,-,$0.15,,33.318,-92.665,33.32,-92.643,1,,282679,Unmodified
20110414.5.11,Summary,2011-04-14,21:10:00,3,Arkansas,-,-,1,0,0,150,0.5,Sebastian,-,-,-,-,-,-,-,-,-,-,-,$0.1,,34.98,-94.4419,34.9835,-94.4331,1,,301865,Unmodified
20110414.5.12,Summary,2011-04-14,21:35:00,3,Arkansas,-,-,1,0,0,250,3,Crawford,-,-,-,-,-,-,-,-,-,-,-,$0.015,,35.4893,-94.1774,35.5162,-94.1366,1,,301866,Unmodified
20110414.5.13,Summary,2011-04-14,22:07:00,3,Arkansas,-,-,1,0,0,75,0.53,Polk,-,-,-,-,-,-,-,-,-,-,-,$0.35,,34.5614,-94.2533,34.5684,-94.2496,1,,289562,Unmodified
20110414.5.14,Summary,2011-04-14,22:08:00,3,Arkansas,-,-,1,0,2,350,4.8,Franklin,-,-,-,-,-,-,-,-,-,-,-,$0.03,,35.2759,-94.0217,35.2946,-93.943,1,,301868,Unmodified
20110414.5.15,Summary,2011-04-14,22:12:00,3,Arkansas,-,-,1,0,0,25,0.78,Yell,-,-,-,-,-,-,-,-,-,-,-,$0.025,,35.0095,-93.3579,35.0181,-93.3489,1,,289565,Unmodified
20110414.5.16,Summary,2011-04-14,22:35:00,3,Arkansas,-,-,1,0,0,75,2.1,Yell,-,-,-,-,-,-,-,-,-,-,-,$0.075,,35.172,-93.294,35.197,-93.315,1,,291847,Unmodified
20110414.5.17,Summary,2011-04-14,23:10:00,3,Arkansas,-,-,1,0,0,100,0.5,Madison,-,-,-,-,-,-,-,-,-,-,-,$0.015,,36.0066,-93.5247,36.0108,-93.5196,1,,301869,Unmodified
20110415.5.18,Summary,2011-04-15,00:13:00,3,Arkansas,-,-,1,0,0,250,7.31,Garland,Saline,-,-,-,-,-,-,-,-,-,-,$0.24,,34.6206,-92.98,34.6857,-92.8802,1,,289566,Unmodified
20110415.5.19,Summary,2011-04-15,00:38:00,3,Arkansas,-,-,1,0,0,250,2.95,Saline,-,-,-,-,-,-,-,-,-,-,-,$0.04,,34.451,-92.6176,34.4605,-92.5671,1,,290112,Unmodified
20110415.5.20,Summary,2011-04-15,00:47:00,3,Arkansas,-,-,1,0,0,350,16.85,Saline,Pulaski,-,-,-,-,-,-,-,-,-,-,$0.775,,34.4806,-92.4726,34.565,-92.1956,1,,289568,Unmodified
20110415.5.21,Summary,2011-04-15,00:57:00,3,Arkansas,-,-,1,2,2,475,3.94,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$38.5,,34.7501,-92.3773,34.7738,-92.3142,1,,289571,Unmodified
20110415.5.22,Summary,2011-04-15,01:01:00,3,Arkansas,-,-,1,0,0,200,6.57,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$50-$500,,34.6586,-92.2941,34.7074,-92.1948,1,,289572,Unmodified
20110415.5.23,Summary,2011-04-15,01:09:00,3,Arkansas,-,-,1,0,1,200,6.79,Pulaski,Lonoke,-,-,-,-,-,-,-,-,-,-,$0.455,,34.5988,-92.1469,34.6287,-92.0334,1,,289573,Unmodified
20110415.5.24,Summary,2011-04-15,01:17:00,3,Arkansas,-,-,2,0,0,200,6.98,Lonoke,-,-,-,-,-,-,-,-,-,-,-,$20,,34.6494,-91.965,34.7001,-91.8587,1,,289563,Unmodified
20110422.5.25,Summary,2011-04-22,17:41:00,3,Arkansas,-,-,0,0,0,50,0.1,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,36.2877,-94.5465,36.2877,-94.5465,1,,301926,Unmodified
20110422.5.26,Summary,2011-04-22,18:05:00,3,Arkansas,-,-,0,0,0,50,0.1,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,36.3019,-94.3786,36.3019,-94.3786,1,,301927,Unmodified
20110422.5.27,Summary,2011-04-22,18:21:00,3,Arkansas,-,-,0,0,0,50,0.1,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,36.3771,-94.1991,36.3771,-94.1991,1,,301930,Unmodified
20110423.5.28,Summary,2011-04-23,18:58:00,3,Arkansas,-,-,1,0,0,880,28.27,Madison,Newton,-,-,-,-,-,-,-,-,-,-,$0.5,,35.825,-93.5305,35.9365,-93.0447,1,,302224,Unmodified
20110424.5.29,Summary,2011-04-24,21:54:00,3,Arkansas,-,-,1,0,0,75,3.42,Howard,-,-,-,-,-,-,-,-,-,-,-,$0.07,,34.2801,-94.0475,34.3221,-94.0157,1,,290017,Unmodified
20110425.5.30,Summary,2011-04-25,08:05:00,3,Arkansas,-,-,0,0,0,100,7.58,Hempstead,-,-,-,-,-,-,-,-,-,-,-,-,,33.6304,-93.7993,33.6956,-93.6932,1,,290024,Unmodified
20110425.5.31,Summary,2011-04-25,13:55:00,3,Arkansas,-,-,1,0,0,50,5.82,Polk,Montgomery,-,-,-,-,-,-,-,-,-,-,$0.25,,34.4975,-93.9936,34.5513,-93.9149,1,,289646,Unmodified
20110425.5.32,Summary,2011-04-25,15:24:00,3,Arkansas,-,-,1,0,0,300,9.26,Garland,Saline,-,-,-,-,-,-,-,-,-,-,$0.6,,34.7201,-93.1026,34.7567,-92.9457,1,,289657,Unmodified
20110425.5.33,Summary,2011-04-25,15:35:00,3,Arkansas,-,-,1,0,0,800,20.86,Pike,Clark,Montgomery,Hot Spring,Garland,-,-,-,-,-,-,-,$0.29,,34.2911,-93.5089,34.409,-93.3695,1,,289648,Unmodified
20110425.5.34,Summary,2011-04-25,15:56:00,3,Arkansas,-,-,2,0,9,200,5.87,Garland,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,34.454,-93.3165,34.4836,-93.2199,1,,289586,Unmodified
20110425.5.35,Summary,2011-04-25,16:00:00,3,Arkansas,-,-,1,0,0,300,4.25,Pike,-,-,-,-,-,-,-,-,-,-,-,$0.2,,34.2416,-93.7019,34.274,-93.6386,1,,289654,Unmodified
20110425.5.36,Summary,2011-04-25,16:02:00,3,Arkansas,-,-,2,0,10,300,14.44,Garland,-,-,-,-,-,-,-,-,-,-,-,$50K-$500K,,34.5066,-93.302,34.664,-93.135,1,,289587,Unmodified
20110425.5.37,Summary,2011-04-25,16:37:00,3,Arkansas,-,-,0,0,0,70,7.37,Little River,Sevier,-,-,-,-,-,-,-,-,-,-,-,,33.9026,-94.4111,33.9577,-94.3012,1,,290043,Unmodified
20110425.5.38,Summary,2011-04-25,17:07:00,3,Arkansas,-,-,3,1,20,300,16.78,Garland,Saline,-,-,-,-,-,-,-,-,-,-,$23,,34.5903,-93.039,34.733,-92.8,1,,289592,Unmodified
20110425.5.39,Summary,2011-04-25,17:21:00,3,Arkansas,-,-,1,0,0,300,5.95,Perry,-,-,-,-,-,-,-,-,-,-,-,$0.7,,34.9522,-92.8326,35.0187,-92.7659,1,,290100,Unmodified
20110425.5.40,Summary,2011-04-25,17:29:00,3,Arkansas,-,-,1,0,0,250,4.15,Pike,-,-,-,-,-,-,-,-,-,-,-,$0.1,,33.9666,-93.5451,34.0035,-93.4879,1,,289656,Unmodified
20110425.5.41,Summary,2011-04-25,17:48:00,3,Arkansas,-,-,2,4,16,2900,68.1,Pulaski,Faulkner,Pulaski,Faulkner,White,-,-,-,-,-,-,-,$53.405,,34.8057,-92.6075,35.3098,-91.9473,1,,289605,Unmodified
20110425.5.42,Summary,2011-04-25,17:48:00,3,Arkansas,-,-,1,0,0,400,1.64,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$0.25,,34.8767,-92.6957,34.8902,-92.6719,1,,289659,Unmodified
20110425.5.43,Summary,2011-04-25,18:06:00,3,Arkansas,-,-,1,0,0,50,1.1,Faulkner,-,-,-,-,-,-,-,-,-,-,-,$0.1,,35.2053,-92.4738,35.2132,-92.4569,1,,289645,Unmodified
20110425.5.44,Summary,2011-04-25,18:46:00,3,Arkansas,-,-,2,0,4,350,5.17,Pulaski,-,-,-,-,-,-,-,-,-,-,-,$125,,34.872,-92.1702,34.9355,-92.122,1,,289604,Unmodified
20110425.5.45,Summary,2011-04-25,18:53:00,3,Arkansas,-,-,1,0,0,800,21.94,Pulaski,Lonoke,-,-,-,-,-,-,-,-,-,-,$0.39,,34.5281,-92.0547,34.6821,-91.7182,1,,289661,Unmodified
20110425.5.46,Summary,2011-04-25,19:15:00,3,Arkansas,-,-,1,0,0,100,6.22,Prairie,-,-,-,-,-,-,-,-,-,-,-,$0.025,,34.9309,-91.7342,35.0062,-91.6741,1,,297159,Unmodified
20110425.5.47,Summary,2011-04-25,19:24:00,3,Arkansas,-,-,1,0,0,100,8.87,White,-,-,-,-,-,-,-,-,-,-,-,<$50,,35.0511,-91.9398,35.0993,-91.7944,1,,290099,Unmodified
20110426.5.48,Summary,2011-04-26,16:14:00,3,Arkansas,-,-,1,0,0,800,8.31,Lonoke,-,-,-,-,-,-,-,-,-,-,-,$1.75,,34.5273,-91.9124,34.5707,-91.7763,1,,289738,Unmodified
20110426.5.49,Summary,2011-04-26,16:55:00,3,Arkansas,-,-,0,0,0,75,0.2,Crawford,-,-,-,-,-,-,-,-,-,-,-,-,,35.42,-94.343,35.42,-94.343,1,,301961,Unmodified
20110426.5.50,Summary,2011-04-26,17:10:00,3,Arkansas,Mississippi,-,0,0,0,200,27.92,Phillips,Coahoma,Phillips,Coahoma,Tunica,-,-,-,-,-,-,-,$0.092,,34.3348,-90.8408,34.4639,-90.3796,2,,298254,Unmodified
20110426.5.50,State,2011-04-26,17:10:00,3,Arkansas,,,0,0,0,200,4.3,Phillips,-,-,-,-,-,-,-,-,-,-,-,$0.01,,34.3348,-90.8408,34.3475,-90.767,2,,298254,Unmodified
20110426.5.50,State,2011-04-26,17:17:00,3,Mississippi,,,0,0,0,200,5.13,Coahoma,-,-,-,-,-,-,-,-,-,-,-,$0.005,,34.3475,-90.767,34.3605,-90.6784,2,,298254,Unmodified
20110426.5.50,State,2011-04-26,17:22:00,3,Arkansas,,,0,0,0,200,1.01,Phillips,-,-,-,-,-,-,-,-,-,-,-,$0.002,,34.3605,-90.6784,34.3639,-90.6612,2,,298254,Unmodified
20110426.5.50,State,2011-04-26,17:23:00,3,Mississippi,,,0,0,0,200,17.48,Coahoma,Tunica,-,-,-,-,-,-,-,-,-,-,$0.075,,34.3639,-90.6612,34.4639,-90.3796,2,,298254,Unmodified
20110426.5.52,Summary,2011-04-26,17:29:00,3,Arkansas,Mississippi,-,0,0,0,200,30.78,Phillips,Coahoma,-,-,-,-,-,-,-,-,-,-,$0.075,,34.137,-90.9843,34.3668,-90.5225,2,,300684,Unmodified
20110426.5.52,State,2011-04-26,17:29:00,3,Arkansas,,,0,0,0,200,6.27,Phillips,-,-,-,-,-,-,-,-,-,-,-,$0.005,,34.137,-90.9843,34.1837,-90.8902,2,,300684,Unmodified
20110426.5.52,State,2011-04-26,17:35:00,3,Mississippi,,,0,0,0,200,24.51,Coahoma,-,-,-,-,-,-,-,-,-,-,-,$0.07,,34.1837,-90.8902,34.3668,-90.5225,2,,300684,Unmodified
20110426.5.53,Summary,2011-04-26,17:32:00,3,Arkansas,-,-,1,0,0,200,12.88,Faulkner,White,-,-,-,-,-,-,-,-,-,-,$0.04,,35.1784,-92.1565,35.2733,-91.961,1,,289742,Unmodified
20110426.5.54,Summary,2011-04-26,18:17:00,3,Arkansas,-,-,1,0,0,50,0.77,Polk,-,-,-,-,-,-,-,-,-,-,-,$0.02,,34.3003,-94.3442,34.3021,-94.3309,1,,289739,Unmodified
20110426.22.32,Summary,2011-04-26,20:45:00,3,Louisiana,Arkansas,-,1,0,0,100,26.52,Claiborne,Union,Union,-,-,-,-,-,-,-,-,-,$0.02,,32.93,-92.77,33.22,-92.47,2,,291381,Unmodified
20110426.22.32,State,2011-04-26,20:45:00,3,Louisiana,,,1,0,0,100,7.72,Claiborne,Union,-,-,-,-,-,-,-,-,-,-,-,,32.93,-92.77,33.0142,-92.6827,2,,291381,Unmodified
20110426.22.32,State,2011-04-26,20:53:00,3,Arkansas,,,1,0,0,100,18.8,Union,-,-,-,-,-,-,-,-,-,-,-,$0.02,,33.0142,-92.6827,33.22,-92.47,2,,291381,Unmodified
20110426.22.36,Summary,2011-04-26,21:45:00,3,Louisiana,Arkansas,-,1,0,1,440,12.03,Morehouse,Ashley,-,-,-,-,-,-,-,-,-,-,$0.06,,32.9086,-91.9993,33.0453,-91.8759,2,,306525,Unmodified
20110426.22.36,State,2011-04-26,21:45:00,3,Louisiana,,,1,0,1,440,7.84,Morehouse,-,-,-,-,-,-,-,-,-,-,-,$0.06,,32.9086,-91.9993,33.007,-91.932,2,,306525,Unmodified
20110426.22.36,State,2011-04-26,21:57:00,3,Arkansas,,,1,0,0,440,4.19,Ashley,-,-,-,-,-,-,-,-,-,-,-,-,,33.007,-91.932,33.0453,-91.8759,2,,306525,Unmodified
20110427.5.57,Summary,2011-04-27,13:55:00,3,Arkansas,-,-,0,0,0,50,0.26,Craighead,-,-,-,-,-,-,-,-,-,-,-,$0.025,,35.7381,-90.6949,35.7399,-90.6908,1,,303238,Unmodified
20110427.5.58,Summary,2011-04-27,14:01:00,3,Arkansas,-,-,2,0,0,200,1.23,Craighead,-,-,-,-,-,-,-,-,-,-,-,$0.01,,35.7699,-90.6161,35.7779,-90.5964,1,,303241,Unmodified
20110427.5.59,Summary,2011-04-27,14:08:00,3,Arkansas,-,-,1,0,0,250,1.6,Craighead,-,-,-,-,-,-,-,-,-,-,-,$0.25,,35.8025,-90.5074,35.8226,-90.4931,1,,303250,Unmodified
20110427.5.60,Summary,2011-04-27,14:17:00,3,Arkansas,-,-,0,0,0,75,0.59,Craighead,-,-,-,-,-,-,-,-,-,-,-,$0.03,,35.8691,-90.3734,35.8744,-90.365,1,,303251,Unmodified
20110501.5.61,Summary,2011-05-01,18:13:00,3,Arkansas,-,-,1,0,0,75,0.97,Conway,-,-,-,-,-,-,-,-,-,-,-,$0.035,,35.3763,-92.5659,35.3813,-92.5499,1,,289881,Unmodified
20110520.5.62,Summary,2011-05-20,07:20:00,3,Arkansas,-,-,0,0,0,50,0.5,Washington,-,-,-,-,-,-,-,-,-,-,-,$0.001,,36.0349,-94.1081,36.0408,-94.104,1,,309601,Unmodified
20110520.5.63,Summary,2011-05-20,16:48:00,3,Arkansas,-,-,0,0,0,100,3.13,Hot Spring,-,-,-,-,-,-,-,-,-,-,-,$0.025,,34.3299,-92.8382,34.3544,-92.7921,1,,293055,Unmodified
20110522.5.64,Summary,2011-05-22,19:54:00,3,Arkansas,-,-,1,0,0,450,2.8,Benton,-,-,-,-,-,-,-,-,-,-,-,$0.025,,36.2418,-94.533,36.2755,-94.5057,1,,310304,Unmodified
20110524.40.97,Summary,2011-05-24,22:37:00,3,Oklahoma,Arkansas,-,1,0,0,800,5.2,Sequoyah,Crawford,-,-,-,-,-,-,-,-,-,-,$0.05,,35.44,-94.4595,35.4796,-94.3801,2,,312979,Unmodified
20110524.40.97,State,2011-05-24,22:37:00,3,Oklahoma,,,1,0,0,500,1.2,Sequoyah,-,-,-,-,-,-,-,-,-,-,-,-,,35.44,-94.4595,35.4493,-94.441,2,,312979,Unmodified
20110524.40.97,State,2011-05-24,22:40:00,3,Arkansas,,,1,0,0,800,4,Crawford,-,-,-,-,-,-,-,-,-,-,-,$0.05,,35.4493,-94.441,35.4796,-94.3801,2,,312979,Unmodified
20110524.5.66,Summary,2011-05-24,22:53:00,3,Arkansas,-,-,4,4,27,2200,45.71,Franklin,Logan,Franklin,Logan,Franklin,Johnson,-,-,-,-,-,-,$9.075,,35.2781,-93.9515,35.691,-93.3195,1,,312994,Unmodified
20110524.5.67,Summary,2011-05-24,23:25:00,3,Arkansas,-,-,3,1,4,1430,29.01,Johnson,Pope,-,-,-,-,-,-,-,-,-,-,$13.025,,35.4227,-93.5302,35.682,-93.1245,1,,308464,Unmodified
20110525.5.68,Summary,2011-05-25,15:13:00,3,Arkansas,-,-,1,0,0,500,5.49,Independence,Jackson,-,-,-,-,-,-,-,-,-,-,$0.04,,35.62,-91.41,35.6679,-91.3326,1,,308994,Unmodified
20110525.5.69,Summary,2011-05-25,17:18:00,3,Arkansas,-,-,0,0,0,100,1.05,St. Francis,-,-,-,-,-,-,-,-,-,-,-,-,,35.0118,-90.4947,35.0166,-90.477,1,,318061,Unmodified
20110525.5.70,Summary,2011-05-25,17:48:00,3,Arkansas,-,-,1,0,0,100,2.52,Crittenden,-,-,-,-,-,-,-,-,-,-,-,-,,35.1394,-90.1807,35.1466,-90.1371,1,,318114,Unmodified
20110525.5.71,Summary,2011-05-25,19:37:00,3,Arkansas,-,-,2,0,0,352,6.25,Ashley,-,-,-,-,-,-,-,-,-,-,-,$0.1,,33.2662,-91.52,33.2914,-91.4466,1,,306017,Unmodified
20110613.5.72,Summary,2011-06-13,11:10:00,3,Arkansas,-,-,1,0,0,150,3.33,Greene,-,-,-,-,-,-,-,-,-,-,-,$0.12,,36.0541,-90.4205,36.0104,-90.3953,1,,326210,Unmodified
20110616.5.73,Summary,2011-06-16,12:49:00,3,Arkansas,-,-,0,0,0,20,0.3,Desha,-,-,-,-,-,-,-,-,-,-,-,-,,33.8863,-91.4456,33.8863,-91.4456,1,,300492,Unmodified
20110925.5.74,Summary,2011-09-25,17:30:00,3,Arkansas,-,-,0,0,0,50,1.91,Arkansas,-,-,-,-,-,-,-,-,-,-,-,$0.015,,34.1388,-91.319,34.1454,-91.2866,1,,336722,Unmodified
